model,config,accuracy,precision,recall,f1_macro,auc_roc,balanced_accuracy,horizon,n_train,n_test,n_features,train_start,train_end,test_start,test_end,variant,ticker,lag_days
Random_Forest,Config_LLM,0.4224137931034483,0.421875,0.47368421052631576,0.4213386940659668,0.4250669045495093,0.4232827832292596,10d,930,232,141,2021-10-13,2025-07-07,2025-07-08,2026-06-12,material_events_only_per_ticker,VNM,0
Logistic_Regression,Config_Hybrid,0.5862068965517241,0.576271186440678,0.5964912280701754,0.5862068965517241,0.5770145703241153,0.5863812072554266,10d,930,232,167,2021-10-13,2025-07-07,2025-07-08,2026-06-12,material_events_only_per_ticker,VNM,0
Random_Forest,Config_Hybrid,0.5689655172413793,0.5686274509803921,0.5087719298245614,0.5669056152927121,0.6311329170383586,0.567945286946179,10d,930,232,167,2021-10-13,2025-07-07,2025-07-08,2026-06-12,material_events_only_per_ticker,VNM,0
Logistic_Regression,Config_A,0.6434782608695652,0.5844155844155844,0.8333333333333334,0.6364407433109723,0.7086369156041287,0.6543715846994536,20d,922,230,26,2021-10-13,2025-06-25,2025-06-26,2026-05-29,material_events_only_per_ticker,VNM,0
Random_Forest,Config_A,0.6260869565217392,0.5964912280701754,0.6296296296296297,0.6256340373987432,0.6955069823922283,0.6262902246508804,20d,922,230,26,2021-10-13,2025-06-25,2025-06-26,2026-05-29,material_events_only_per_ticker,VNM,0
Logistic_Regression,Config_LLM,0.3695652173913043,0.3989071038251366,0.6759259259259259,0.32186502368897296,0.43708257437765635,0.3871432908318154,20d,922,230,141,2021-10-13,2025-06-25,2025-06-26,2026-05-29,material_events_only_per_ticker,VNM,0
Random_Forest,Config_LLM,0.5173913043478261,0.48951048951048953,0.6481481481481481,0.5133342229169446,0.5301684881602914,0.5248937462052217,20d,922,230,141,2021-10-13,2025-06-25,2025-06-26,2026-05-29,material_events_only_per_ticker,VNM,0
Logistic_Regression,Config_Hybrid,0.6652173913043479,0.6260162601626016,0.7129629629629629,0.6652110625909753,0.6629477838494232,0.6679568913175471,20d,922,230,167,2021-10-13,2025-06-25,2025-06-26,2026-05-29,material_events_only_per_ticker,VNM,0
Random_Forest,Config_Hybrid,0.6130434782608696,0.6021505376344086,0.5185185185185185,0.6067922933594576,0.6897009714632665,0.6076199149969641,20d,922,230,167,2021-10-13,2025-06-25,2025-06-26,2026-05-29,material_events_only_per_ticker,VNM,0
Logistic_Regression,Config_A,0.5555555555555556,0.4700854700854701,0.5670103092783505,0.5522849363455735,0.589284370532019,0.5572277823764016,1d,937,234,26,2021-10-13,2025-07-16,2025-07-17,2026-06-25,direct_material_only_per_ticker,FPT,0
Random_Forest,Config_A,0.4829059829059829,0.42,0.6494845360824743,0.48130507263634204,0.5231018135299872,0.5072240198660547,1d,937,234,26,2021-10-13,2025-07-16,2025-07-17,2026-06-25,direct_material_only_per_ticker,FPT,0
Logistic_Regression,Config_LLM,0.5085470085470085,0.40625,0.4020618556701031,0.4929816297691945,0.472684174881481,0.49300173075475956,1d,937,234,141,2021-10-13,2025-07-16,2025-07-17,2026-06-25,direct_material_only_per_ticker,FPT,0
Random_Forest,Config_LLM,0.5256410256410257,0.44776119402985076,0.6185567010309279,0.5255630445503863,0.5386033561592294,0.539205357814734,1d,937,234,141,2021-10-13,2025-07-16,2025-07-17,2026-06-25,direct_material_only_per_ticker,FPT,0
Logistic_Regression,Config_Hybrid,0.5042735042735043,0.42962962962962964,0.5979381443298969,0.5042372881355932,0.5483482579577095,0.5179471743547295,1d,937,234,167,2021-10-13,2025-07-16,2025-07-17,2026-06-25,direct_material_only_per_ticker,FPT,0
Random_Forest,Config_Hybrid,0.49145299145299143,0.43037974683544306,0.7010309278350515,0.48732394366197185,0.5337497178117239,0.5220483106328542,1d,937,234,167,2021-10-13,2025-07-16,2025-07-17,2026-06-25,direct_material_only_per_ticker,FPT,0
Logistic_Regression,Config_A,0.5407725321888412,0.27906976744186046,0.13636363636363635,0.4319015608978011,0.4960815047021944,0.46128526645768025,5d,934,233,26,2021-10-13,2025-07-11,2025-07-14,2026-06-19,direct_material_only_per_ticker,FPT,0
Random_Forest,Config_A,0.4034334763948498,0.3835616438356164,0.9545454545454546,0.3365087169401594,0.5301724137931034,0.5117554858934169,5d,934,233,26,2021-10-13,2025-07-11,2025-07-14,2026-06-19,direct_material_only_per_ticker,FPT,0
Logistic_Regression,Config_LLM,0.4978540772532189,0.3333333333333333,0.32954545454545453,0.46468335787923415,0.48879310344827587,0.4647727272727272,5d,934,233,141,2021-10-13,2025-07-11,2025-07-14,2026-06-19,direct_material_only_per_ticker,FPT,0
Random_Forest,Config_LLM,0.45064377682403434,0.35074626865671643,0.5340909090909091,0.4494166297444986,0.40242946708463956,0.46704545454545454,5d,934,233,141,2021-10-13,2025-07-11,2025-07-14,2026-06-19,direct_material_only_per_ticker,FPT,0
Logistic_Regression,Config_Hybrid,0.44635193133047213,0.28865979381443296,0.3181818181818182,0.4218139848033087,0.38346394984326015,0.4211598746081505,5d,934,233,167,2021-10-13,2025-07-11,2025-07-14,2026-06-19,direct_material_only_per_ticker,FPT,0
Random_Forest,Config_Hybrid,0.4334763948497854,0.3910891089108911,0.8977272727272727,0.39741379310344827,0.4624216300940439,0.5247257053291536,5d,934,233,167,2021-10-13,2025-07-11,2025-07-14,2026-06-19,direct_material_only_per_ticker,FPT,0
Logistic_Regression,Config_A,0.6077586206896551,0.4166666666666667,0.30864197530864196,0.5364380914739916,0.5132859128444117,0.5384269479192216,10d,930,232,26,2021-10-13,2025-07-07,2025-07-08,2026-06-12,direct_material_only_per_ticker,FPT,0
Random_Forest,Config_A,0.3922413793103448,0.3598130841121495,0.9506172839506173,0.3438571858389329,0.6774180361376829,0.5216662578693484,10d,930,232,26,2021-10-13,2025-07-07,2025-07-08,2026-06-12,direct_material_only_per_ticker,FPT,0
Logistic_Regression,Config_LLM,0.45689655172413796,0.25806451612903225,0.2962962962962963,0.4206896551724138,0.4460796337176028,0.41967132695609516,10d,930,232,141,2021-10-13,2025-07-07,2025-07-08,2026-06-12,direct_material_only_per_ticker,FPT,0
Random_Forest,Config_LLM,0.4482758620689655,0.32592592592592595,0.5432098765432098,0.44563918757467147,0.473877851361295,0.47028043496034666,10d,930,232,141,2021-10-13,2025-07-07,2025-07-08,2026-06-12,direct_material_only_per_ticker,FPT,0
Logistic_Regression,Config_Hybrid,0.4525862068965517,0.2830188679245283,0.37037037037037035,0.4311859302303134,0.40904259668056575,0.4335295560461123,10d,930,232,167,2021-10-13,2025-07-07,2025-07-08,2026-06-12,direct_material_only_per_ticker,FPT,0
Random_Forest,Config_Hybrid,0.3620689655172414,0.34977578475336324,0.9629629629629629,0.29407894736842105,0.5076445098520154,0.5013490311503557,10d,930,232,167,2021-10-13,2025-07-07,2025-07-08,2026-06-12,direct_material_only_per_ticker,FPT,0
Logistic_Regression,Config_A,0.49130434782608695,0.359375,0.5679012345679012,0.487027964696239,0.4978042919877372,0.5087828320490513,20d,922,230,26,2021-10-13,2025-06-25,2025-06-26,2026-05-29,direct_material_only_per_ticker,FPT,0
Random_Forest,Config_A,0.3695652173913043,0.3584070796460177,1.0,0.2899874390581423,0.7317921948794432,0.5134228187919463,20d,922,230,26,2021-10-13,2025-06-25,2025-06-26,2026-05-29,direct_material_only_per_ticker,FPT,0
Logistic_Regression,Config_LLM,0.43043478260869567,0.16216216216216217,0.14814814814814814,0.3626652564780539,0.42890877454635845,0.3660203827989063,20d,922,230,141,2021-10-13,2025-06-25,2025-06-26,2026-05-29,direct_material_only_per_ticker,FPT,0
Random_Forest,Config_LLM,0.36086956521739133,0.2421875,0.38271604938271603,0.35549667359271053,0.3229347916148811,0.36585466898666,20d,922,230,141,2021-10-13,2025-06-25,2025-06-26,2026-05-29,direct_material_only_per_ticker,FPT,0
Logistic_Regression,Config_Hybrid,0.391304347826087,0.1827956989247312,0.20987654320987653,0.3529459046700426,0.3716960808683404,0.3499047145579584,20d,922,230,167,2021-10-13,2025-06-25,2025-06-26,2026-05-29,direct_material_only_per_ticker,FPT,0
Random_Forest,Config_Hybrid,0.3565217391304348,0.3537117903930131,1.0,0.2679569892473118,0.40724169359516116,0.5033557046979866,20d,922,230,167,2021-10-13,2025-06-25,2025-06-26,2026-05-29,direct_material_only_per_ticker,FPT,0
Logistic_Regression,Config_A,0.5854700854700855,0.5405405405405406,0.2,0.49945972170154584,0.5763432835820895,0.5365671641791044,1d,937,234,26,2021-10-13,2025-07-16,2025-07-17,2026-06-25,direct_material_only_per_ticker,HPG,0
Random_Forest,Config_A,0.5897435897435898,0.5833333333333334,0.14,0.47336834208552137,0.571044776119403,0.5326865671641792,1d,937,234,26,2021-10-13,2025-07-16,2025-07-17,2026-06-25,direct_material_only_per_ticker,HPG,0
Logistic_Regression,Config_LLM,0.44871794871794873,0.42995169082125606,0.89,0.3892811621178708,0.5198880597014925,0.5047014925373134,1d,937,234,141,2021-10-13,2025-07-16,2025-07-17,2026-06-25,direct_material_only_per_ticker,HPG,0
Random_Forest,Config_LLM,0.47863247863247865,0.3877551020408163,0.38,0.46599326599326596,0.5007462686567163,0.46611940298507465,1d,937,234,141,2021-10-13,2025-07-16,2025-07-17,2026-06-25,direct_material_only_per_ticker,HPG,0
Logistic_Regression,Config_Hybrid,0.5854700854700855,0.5254237288135594,0.31,0.5380106246565305,0.567910447761194,0.5505223880597014,1d,937,234,167,2021-10-13,2025-07-16,2025-07-17,2026-06-25,direct_material_only_per_ticker,HPG,0
Random_Forest,Config_Hybrid,0.5769230769230769,0.5151515151515151,0.17,0.48005835484232967,0.5688805970149253,0.5252985074626866,1d,937,234,167,2021-10-13,2025-07-16,2025-07-17,2026-06-25,direct_material_only_per_ticker,HPG,0
Logistic_Regression,Config_A,0.5793991416309013,0.0,0.0,0.36684782608695654,0.5888133030990175,0.5,5d,934,233,26,2021-10-13,2025-07-11,2025-07-14,2026-06-19,direct_material_only_per_ticker,HPG,0
Random_Forest,Config_A,0.6051502145922747,0.5681818181818182,0.25510204081632654,0.5340810293861937,0.6378684807256236,0.5571806500377929,5d,934,233,26,2021-10-13,2025-07-11,2025-07-14,2026-06-19,direct_material_only_per_ticker,HPG,0
Logistic_Regression,Config_LLM,0.5493562231759657,0.4520547945205479,0.336734693877551,0.5150163544454356,0.5050264550264549,0.5202191987906274,5d,934,233,141,2021-10-13,2025-07-11,2025-07-14,2026-06-19,direct_material_only_per_ticker,HPG,0
Random_Forest,Config_LLM,0.5364806866952789,0.4609375,0.6020408163265306,0.5360619469026549,0.5748299319727891,0.5454648526077097,5d,934,233,141,2021-10-13,2025-07-11,2025-07-14,2026-06-19,direct_material_only_per_ticker,HPG,0
Logistic_Regression,Config_Hybrid,0.5622317596566524,0.4166666666666667,0.10204081632653061,0.4337113991612657,0.6312169312169312,0.49916855631141344,5d,934,233,167,2021-10-13,2025-07-11,2025-07-14,2026-06-19,direct_material_only_per_ticker,HPG,0
Random_Forest,Config_Hybrid,0.6266094420600858,0.6,0.336734693877551,0.5767086387270564,0.5997354497354498,0.586885865457294,5d,934,233,167,2021-10-13,2025-07-11,2025-07-14,2026-06-19,direct_material_only_per_ticker,HPG,0
Logistic_Regression,Config_A,0.5474137931034483,0.0,0.0,0.35376044568245124,0.5201349831271092,0.5,10d,930,232,26,2021-10-13,2025-07-07,2025-07-08,2026-06-12,direct_material_only_per_ticker,HPG,0
Random_Forest,Config_A,0.5646551724137931,1.0,0.0380952380952381,0.3944437265796615,0.6782527184101986,0.5190476190476191,10d,930,232,26,2021-10-13,2025-07-07,2025-07-08,2026-06-12,direct_material_only_per_ticker,HPG,0
Logistic_Regression,Config_LLM,0.5301724137931034,0.46296296296296297,0.23809523809523808,0.47854417981235176,0.5526434195725535,0.5048743907011624,10d,930,232,141,2021-10-13,2025-07-07,2025-07-08,2026-06-12,direct_material_only_per_ticker,HPG,0
Random_Forest,Config_LLM,0.5172413793103449,0.4690265486725664,0.5047619047619047,0.5154769896322816,0.5285339332583427,0.5161604799400075,10d,930,232,141,2021-10-13,2025-07-07,2025-07-08,2026-06-12,direct_material_only_per_ticker,HPG,0
Logistic_Regression,Config_Hybrid,0.5431034482758621,0.4864864864864865,0.17142857142857143,0.46216429008835624,0.46951631046119235,0.5109111361079866,10d,930,232,167,2021-10-13,2025-07-07,2025-07-08,2026-06-12,direct_material_only_per_ticker,HPG,0
Random_Forest,Config_Hybrid,0.603448275862069,0.8421052631578947,0.1523809523809524,0.4937381404174573,0.5403074615673041,0.5643794525684289,10d,930,232,167,2021-10-13,2025-07-07,2025-07-08,2026-06-12,direct_material_only_per_ticker,HPG,0
Logistic_Regression,Config_A,0.5,0.0,0.0,0.3333333333333333,0.4626086956521739,0.5,20d,922,230,26,2021-10-13,2025-06-25,2025-06-26,2026-05-29,direct_material_only_per_ticker,HPG,0
Random_Forest,Config_A,0.5478260869565217,0.9230769230769231,0.10434782608695652,0.4371234939759036,0.6225330812854442,0.5478260869565218,20d,922,230,26,2021-10-13,2025-06-25,2025-06-26,2026-05-29,direct_material_only_per_ticker,HPG,0
Logistic_Regression,Config_LLM,0.48695652173913045,0.49044585987261147,0.6695652173913044,0.4692584480600751,0.5088846880907373,0.48695652173913045,20d,922,230,141,2021-10-13,2025-06-25,2025-06-26,2026-05-29,direct_material_only_per_ticker,HPG,0
Random_Forest,Config_LLM,0.47391304347826085,0.4642857142857143,0.3391304347826087,0.46417913321396254,0.4958034026465028,0.4739130434782609,20d,922,230,141,2021-10-13,2025-06-25,2025-06-26,2026-05-29,direct_material_only_per_ticker,HPG,0
Logistic_Regression,Config_Hybrid,0.5130434782608696,0.5254237288135594,0.26956521739130435,0.4823567237360341,0.4750850661625709,0.5130434782608695,20d,922,230,167,2021-10-13,2025-06-25,2025-06-26,2026-05-29,direct_material_only_per_ticker,HPG,0
Random_Forest,Config_Hybrid,0.5869565217391305,0.9545454545454546,0.1826086956521739,0.506225848003435,0.6147448015122874,0.5869565217391305,20d,922,230,167,2021-10-13,2025-06-25,2025-06-26,2026-05-29,direct_material_only_per_ticker,HPG,0
Logistic_Regression,Config_A,0.5512820512820513,0.5087719298245614,0.27358490566037735,0.5057829628884642,0.5502653301886793,0.5274174528301887,1d,937,234,26,2021-10-13,2025-07-16,2025-07-17,2026-06-25,direct_material_only_per_ticker,SSI,0
Random_Forest,Config_A,0.5256410256410257,0.4358974358974359,0.16037735849056603,0.44541475392334795,0.4919295400943396,0.494251179245283,1d,937,234,26,2021-10-13,2025-07-16,2025-07-17,2026-06-25,direct_material_only_per_ticker,SSI,0
Logistic_Regression,Config_LLM,0.49145299145299143,0.43434343434343436,0.4056603773584906,0.48352035611610866,0.4840801886792453,0.4840801886792453,1d,937,234,141,2021-10-13,2025-07-16,2025-07-17,2026-06-25,direct_material_only_per_ticker,SSI,0
Random_Forest,Config_LLM,0.5,0.44660194174757284,0.4339622641509434,0.4942269679111785,0.47446196933962265,0.4943248820754717,1d,937,234,141,2021-10-13,2025-07-16,2025-07-17,2026-06-25,direct_material_only_per_ticker,SSI,0
Logistic_Regression,Config_Hybrid,0.49572649572649574,0.4189189189189189,0.29245283018867924,0.4673611111111111,0.4969044811320754,0.47825766509433965,1d,937,234,167,2021-10-13,2025-07-16,2025-07-17,2026-06-25,direct_material_only_per_ticker,SSI,0
Random_Forest,Config_Hybrid,0.5512820512820513,0.5142857142857142,0.16981132075471697,0.4671091157524888,0.5038325471698113,0.5184994103773585,1d,937,234,167,2021-10-13,2025-07-16,2025-07-17,2026-06-25,direct_material_only_per_ticker,SSI,0
Logistic_Regression,Config_A,0.5879828326180258,0.7272727272727273,0.1509433962264151,0.48298816568047337,0.5719803892437973,0.5518496508691131,5d,934,233,26,2021-10-13,2025-07-11,2025-07-14,2026-06-19,direct_material_only_per_ticker,SSI,0
Random_Forest,Config_A,0.5879828326180258,0.5925925925925926,0.3018867924528302,0.5431372549019609,0.584199970286733,0.5643292229980686,5d,934,233,26,2021-10-13,2025-07-11,2025-07-14,2026-06-19,direct_material_only_per_ticker,SSI,0
Logistic_Regression,Config_LLM,0.5236051502145923,0.46987951807228917,0.36792452830188677,0.5059881955188814,0.5385158223146634,0.5107339176942505,5d,934,233,141,2021-10-13,2025-07-11,2025-07-14,2026-06-19,direct_material_only_per_ticker,SSI,0
Random_Forest,Config_LLM,0.48497854077253216,0.4426229508196721,0.5094339622641509,0.4847412649270234,0.5141138018125092,0.4870004456990046,5d,934,233,141,2021-10-13,2025-07-11,2025-07-14,2026-06-19,direct_material_only_per_ticker,SSI,0
Logistic_Regression,Config_Hybrid,0.5665236051502146,0.6923076923076923,0.08490566037735849,0.4300971108904657,0.591665428613876,0.5267047986926162,5d,934,233,167,2021-10-13,2025-07-11,2025-07-14,2026-06-19,direct_material_only_per_ticker,SSI,0
Random_Forest,Config_Hybrid,0.575107296137339,0.5636363636363636,0.29245283018867924,0.5302515018837186,0.5583865696033278,0.5517382261179616,5d,934,233,167,2021-10-13,2025-07-11,2025-07-14,2026-06-19,direct_material_only_per_ticker,SSI,0
Logistic_Regression,Config_A,0.5431034482758621,0.8181818181818182,0.15,0.46216429008835624,0.6078869047619047,0.5571428571428572,10d,930,232,26,2021-10-13,2025-07-07,2025-07-08,2026-06-12,direct_material_only_per_ticker,SSI,0
Random_Forest,Config_A,0.43103448275862066,0.42105263157894735,0.26666666666666666,0.4169966494060311,0.4871279761904762,0.4369047619047619,10d,930,232,26,2021-10-13,2025-07-07,2025-07-08,2026-06-12,direct_material_only_per_ticker,SSI,0
Logistic_Regression,Config_LLM,0.5,0.5285714285714286,0.30833333333333335,0.4830580099884748,0.5266369047619047,0.5068452380952382,10d,930,232,141,2021-10-13,2025-07-07,2025-07-08,2026-06-12,direct_material_only_per_ticker,SSI,0
Random_Forest,Config_LLM,0.5258620689655172,0.5357142857142857,0.625,0.5188536953242835,0.5818452380952381,0.5223214285714286,10d,930,232,141,2021-10-13,2025-07-07,2025-07-08,2026-06-12,direct_material_only_per_ticker,SSI,0
Logistic_Regression,Config_Hybrid,0.5172413793103449,0.8333333333333334,0.08333333333333333,0.40708287696239503,0.5742559523809524,0.5327380952380952,10d,930,232,167,2021-10-13,2025-07-07,2025-07-08,2026-06-12,direct_material_only_per_ticker,SSI,0
Random_Forest,Config_Hybrid,0.5905172413793104,0.6865671641791045,0.38333333333333336,0.5745091604085021,0.5835193452380953,0.5979166666666667,10d,930,232,167,2021-10-13,2025-07-07,2025-07-08,2026-06-12,direct_material_only_per_ticker,SSI,0
Logistic_Regression,Config_A,0.5652173913043478,0.7368421052631579,0.12844036697247707,0.4587725903614458,0.5617560087952082,0.5435590264614452,20d,922,230,26,2021-10-13,2025-06-25,2025-06-26,2026-05-29,direct_material_only_per_ticker,SSI,0
Random_Forest,Config_A,0.5130434782608696,0.4482758620689655,0.11926605504587157,0.42028985507246375,0.6090681628629919,0.4935173250435969,20d,922,230,26,2021-10-13,2025-06-25,2025-06-26,2026-05-29,direct_material_only_per_ticker,SSI,0
Logistic_Regression,Config_LLM,0.5391304347826087,0.5238095238095238,0.30275229357798167,0.5078326873385013,0.5761998635226325,0.5274092046402306,20d,922,230,141,2021-10-13,2025-06-25,2025-06-26,2026-05-29,direct_material_only_per_ticker,SSI,0
